Faction,Race,Class,Level,Count
Alliance,Night Elf,Mage,52,6
Alliance,Night Elf,Mage,53,3
Alliance,Night Elf,Mage,54,9
Alliance,Night Elf,Mage,55,14
Alliance,Night Elf,Mage,56,4
Alliance,Night Elf,Mage,57,7
Alliance,Night Elf,Mage,58,3
Alliance,Night Elf,Mage,59,6
Alliance,Night Elf,Mage,60,10
Alliance,Night Elf,Mage,61,10
Alliance,Night Elf,Mage,62,8
Alliance,Night Elf,Mage,63,7
Alliance,Night Elf,Mage,64,7
Alliance,Night Elf,Mage,65,10
Alliance,Night Elf,Mage,66,9
Alliance,Night Elf,Mage,67,17
Alliance,Night Elf,Mage,68,15
Alliance,Night Elf,Mage,69,5
Alliance,Night Elf,Mage,70,15
Alliance,Night Elf,Mage,71,14
Alliance,Night Elf,Mage,72,13
Alliance,Night Elf,Mage,73,11
Alliance,Night Elf,Mage,74,12
Alliance,Night Elf,Mage,75,18
Alliance,Night Elf,Mage,76,13
Alliance,Night Elf,Mage,77,13
Alliance,Night Elf,Mage,78,10
Alliance,Night Elf,Mage,79,12
Alliance,Night Elf,Mage,80,32
Alliance,Night Elf,Mage,81,20
Alliance,Night Elf,Mage,82,19
Alliance,Night Elf,Mage,83,20
Alliance,Night Elf,Mage,84,16
Alliance,Night Elf,Mage,85,301
Alliance,Night Elf,Mage,86,122
Alliance,Night Elf,Mage,87,91
Alliance,Night Elf,Mage,88,94
Alliance,Night Elf,Mage,89,67
Alliance,Night Elf,Mage,90,1086
Alliance,Night Elf,Monk,11,36
Alliance,Night Elf,Monk,12,24
Alliance,Night Elf,Monk,13,20
Alliance,Night Elf,Monk,14,31
Alliance,Night Elf,Monk,15,17
Alliance,Night Elf,Monk,16,11
Alliance,Night Elf,Monk,17,15
Alliance,Night Elf,Monk,18,18
Alliance,Night Elf,Monk,19,30
Alliance,Night Elf,Monk,20,23
Alliance,Night Elf,Monk,21,20
Alliance,Night Elf,Monk,22,9
Alliance,Night Elf,Monk,23,9
Alliance,Night Elf,Monk,24,21
Alliance,Night Elf,Monk,25,21
Alliance,Night Elf,Monk,26,13
Alliance,Night Elf,Monk,27,19
Alliance,Night Elf,Monk,28,19
Alliance,Night Elf,Monk,29,9
Alliance,Night Elf,Monk,30,13
Alliance,Night Elf,Monk,31,11
Alliance,Night Elf,Monk,32,17
Alliance,Night Elf,Monk,33,12
Alliance,Night Elf,Monk,34,15
Alliance,Night Elf,Monk,35,15
Alliance,Night Elf,Monk,36,14
Alliance,Night Elf,Monk,37,14
Alliance,Night Elf,Monk,38,10
Alliance,Night Elf,Monk,39,7
Alliance,Night Elf,Monk,40,28
Alliance,Night Elf,Monk,41,11
Alliance,Night Elf,Monk,42,15
Alliance,Night Elf,Monk,43,12
Alliance,Night Elf,Monk,44,14
Alliance,Night Elf,Monk,45,12
Alliance,Night Elf,Monk,46,13
Alliance,Night Elf,Monk,47,9
Alliance,Night Elf,Monk,48,15
Alliance,Night Elf,Monk,49,9
Alliance,Night Elf,Monk,50,12
Alliance,Night Elf,Monk,51,12
Alliance,Night Elf,Monk,52,13
Alliance,Night Elf,Monk,53,11
Alliance,Night Elf,Monk,54,12
Alliance,Night Elf,Monk,55,10
Alliance,Night Elf,Monk,56,11
Alliance,Night Elf,Monk,57,9
Alliance,Night Elf,Monk,58,12
Alliance,Night Elf,Monk,59,9
Alliance,Night Elf,Monk,60,12
Alliance,Night Elf,Monk,61,6
Alliance,Night Elf,Monk,62,6
Alliance,Night Elf,Monk,63,11
Alliance,Night Elf,Monk,64,6
Alliance,Night Elf,Monk,65,11
Alliance,Night Elf,Monk,66,11
Alliance,Night Elf,Monk,67,13
Alliance,Night Elf,Monk,68,7
Alliance,Night Elf,Monk,69,7
Alliance,Night Elf,Monk,70,10
Alliance,Night Elf,Monk,71,6
Alliance,Night Elf,Monk,72,10
Alliance,Night Elf,Monk,73,6
Alliance,Night Elf,Monk,74,10
Alliance,Night Elf,Monk,75,10
Alliance,Night Elf,Monk,76,10
Alliance,Night Elf,Monk,77,4
Alliance,Night Elf,Monk,78,8
Alliance,Night Elf,Monk,79,8
Alliance,Night Elf,Monk,80,12
Alliance,Night Elf,Monk,81,12
Alliance,Night Elf,Monk,82,20
Alliance,Night Elf,Monk,83,12
Alliance,Night Elf,Monk,84,10
Alliance,Night Elf,Monk,85,33
Alliance,Night Elf,Monk,86,30
Alliance,Night Elf,Monk,87,25
Alliance,Night Elf,Monk,88,15
Alliance,Night Elf,Monk,89,17
Alliance,Night Elf,Monk,90,348
Alliance,Night Elf,Priest,11,33
Alliance,Night Elf,Priest,12,26
Alliance,Night Elf,Priest,13,28
Alliance,Night Elf,Priest,14,27
Alliance,Night Elf,Priest,15,36
Alliance,Night Elf,Priest,16,24
Alliance,Night Elf,Priest,17,18
Alliance,Night Elf,Priest,18,13
Alliance,Night Elf,Priest,19,23
Alliance,Night Elf,Priest,20,52
Alliance,Night Elf,Priest,21,27
Alliance,Night Elf,Priest,22,24
Alliance,Night Elf,Priest,23,21
Alliance,Night Elf,Priest,24,23
Alliance,Night Elf,Priest,25,22
Alliance,Night Elf,Priest,26,25
Alliance,Night Elf,Priest,27,20
Alliance,Night Elf,Priest,28,14
Alliance,Night Elf,Priest,29,11
Alliance,Night Elf,Priest,30,21
Alliance,Night Elf,Priest,31,18
Alliance,Night Elf,Priest,32,19
Alliance,Night Elf,Priest,33,18
Alliance,Night Elf,Priest,34,12
Alliance,Night Elf,Priest,35,18
Alliance,Night Elf,Priest,36,16
Alliance,Night Elf,Priest,37,15
Alliance,Night Elf,Priest,38,13
Alliance,Night Elf,Priest,39,10
Alliance,Night Elf,Priest,40,19
Alliance,Night Elf,Priest,41,16
Alliance,Night Elf,Priest,42,14
Alliance,Night Elf,Priest,43,23
Alliance,Night Elf,Priest,44,18
Alliance,Night Elf,Priest,45,25
Alliance,Night Elf,Priest,46,19
Alliance,Night Elf,Priest,47,19
Alliance,Night Elf,Priest,48,22
Alliance,Night Elf,Priest,49,20
Alliance,Night Elf,Priest,50,24
Alliance,Night Elf,Priest,51,20
Alliance,Night Elf,Priest,52,20
Alliance,Night Elf,Priest,53,15
Alliance,Night Elf,Priest,54,17
Alliance,Night Elf,Priest,55,12
Alliance,Night Elf,Priest,56,22
Alliance,Night Elf,Priest,57,9
Alliance,Night Elf,Priest,58,16
Alliance,Night Elf,Priest,59,9
Alliance,Night Elf,Priest,60,22
Alliance,Night Elf,Priest,61,17
Alliance,Night Elf,Priest,62,20
Alliance,Night Elf,Priest,63,14
Alliance,Night Elf,Priest,64,15
Alliance,Night Elf,Priest,65,26
Alliance,Night Elf,Priest,66,18
Alliance,Night Elf,Priest,67,30
Alliance,Night Elf,Priest,68,20
Alliance,Night Elf,Priest,69,17
Alliance,Night Elf,Priest,70,46
Alliance,Night Elf,Priest,71,17
Alliance,Night Elf,Priest,72,22
Alliance,Night Elf,Priest,73,23
Alliance,Night Elf,Priest,74,24
Alliance,Night Elf,Priest,75,22
Alliance,Night Elf,Priest,76,18
Alliance,Night Elf,Priest,77,20
Alliance,Night Elf,Priest,78,22
Alliance,Night Elf,Priest,79,17
Alliance,Night Elf,Priest,80,86
Alliance,Night Elf,Priest,81,48
Alliance,Night Elf,Priest,82,51
Alliance,Night Elf,Priest,83,50
Alliance,Night Elf,Priest,84,49
Alliance,Night Elf,Priest,85,693
Alliance,Night Elf,Priest,86,297
Alliance,Night Elf,Priest,87,307
Alliance,Night Elf,Priest,88,257
Alliance,Night Elf,Priest,89,190
Alliance,Night Elf,Priest,90,4134
Alliance,Night Elf,Rogue,11,47
Alliance,Night Elf,Rogue,12,66
Alliance,Night Elf,Rogue,13,60
Alliance,Night Elf,Rogue,14,54
Alliance,Night Elf,Rogue,15,32
Alliance,Night Elf,Rogue,16,33
Alliance,Night Elf,Rogue,17,43
Alliance,Night Elf,Rogue,18,43
Alliance,Night Elf,Rogue,19,40
Alliance,Night Elf,Rogue,20,125
Alliance,Night Elf,Rogue,21,31
Alliance,Night Elf,Rogue,22,39
Alliance,Night Elf,Rogue,23,24
Alliance,Night Elf,Rogue,24,40
Alliance,Night Elf,Rogue,25,27
Alliance,Night Elf,Rogue,26,31
Alliance,Night Elf,Rogue,27,30
Alliance,Night Elf,Rogue,28,26
Alliance,Night Elf,Rogue,29,28
Alliance,Night Elf,Rogue,30,23
Alliance,Night Elf,Rogue,31,28
Alliance,Night Elf,Rogue,32,18
Alliance,Night Elf,Rogue,33,23
Alliance,Night Elf,Rogue,34,25
Alliance,Night Elf,Rogue,35,34
Alliance,Night Elf,Rogue,36,20
Alliance,Night Elf,Rogue,37,12
Alliance,Night Elf,Rogue,38,25
Alliance,Night Elf,Rogue,39,25
Alliance,Night Elf,Rogue,40,31
Alliance,Night Elf,Rogue,41,32
Alliance,Night Elf,Rogue,42,22
Alliance,Night Elf,Rogue,43,22
Alliance,Night Elf,Rogue,44,20
Alliance,Night Elf,Rogue,45,16
Alliance,Night Elf,Rogue,46,17
Alliance,Night Elf,Rogue,47,22
Alliance,Night Elf,Rogue,48,19
Alliance,Night Elf,Rogue,49,22
Alliance,Night Elf,Rogue,50,25
Alliance,Night Elf,Rogue,51,16
Alliance,Night Elf,Rogue,52,11
Alliance,Night Elf,Rogue,53,21
Alliance,Night Elf,Rogue,54,18
Alliance,Night Elf,Rogue,55,14
Alliance,Night Elf,Rogue,56,20
Alliance,Night Elf,Rogue,57,16
Alliance,Night Elf,Rogue,58,12
Alliance,Night Elf,Rogue,59,17
Alliance,Night Elf,Rogue,60,37
Alliance,Night Elf,Rogue,61,14
Alliance,Night Elf,Rogue,62,29
Alliance,Night Elf,Rogue,63,16
Alliance,Night Elf,Rogue,64,23
Alliance,Night Elf,Rogue,65,12
Alliance,Night Elf,Rogue,66,29
Alliance,Night Elf,Rogue,67,32
Alliance,Night Elf,Rogue,68,23
Alliance,Night Elf,Rogue,69,20
Alliance,Night Elf,Rogue,70,79
Alliance,Night Elf,Rogue,71,30
Alliance,Night Elf,Rogue,72,25
Alliance,Night Elf,Rogue,73,19
Alliance,Night Elf,Rogue,74,27
Alliance,Night Elf,Rogue,75,32
Alliance,Night Elf,Rogue,76,21
Alliance,Night Elf,Rogue,77,25
Alliance,Night Elf,Rogue,78,22
Alliance,Night Elf,Rogue,79,21
Alliance,Night Elf,Rogue,80,108
Alliance,Night Elf,Rogue,81,55
Alliance,Night Elf,Rogue,82,47
Alliance,Night Elf,Rogue,83,69
Alliance,Night Elf,Rogue,84,53
Alliance,Night Elf,Rogue,85,746
Alliance,Night Elf,Rogue,86,334
Alliance,Night Elf,Rogue,87,273
Alliance,Night Elf,Rogue,88,270
Alliance,Night Elf,Rogue,89,211
Alliance,Night Elf,Rogue,90,3076
Alliance,Night Elf,Warrior,11,29
Alliance,Night Elf,Warrior,12,37
Alliance,Night Elf,Warrior,13,37
Alliance,Night Elf,Warrior,14,33
Alliance,Night Elf,Warrior,15,19
Alliance,Night Elf,Warrior,16,13
Alliance,Night Elf,Warrior,17,21
Alliance,Night Elf,Warrior,18,21
Alliance,Night Elf,Warrior,19,23
Alliance,Night Elf,Warrior,20,40
Alliance,Night Elf,Warrior,21,23
Alliance,Night Elf,Warrior,22,20
Alliance,Night Elf,Warrior,23,22
Alliance,Night Elf,Warrior,24,23
Alliance,Night Elf,Warrior,25,29
Alliance,Night Elf,Warrior,26,18
Alliance,Night Elf,Warrior,27,23
Alliance,Night Elf,Warrior,28,9
Alliance,Night Elf,Warrior,29,18
Alliance,Night Elf,Warrior,30,23
Alliance,Night Elf,Warrior,31,15
Alliance,Night Elf,Warrior,32,19
Alliance,Night Elf,Warrior,33,13
Alliance,Night Elf,Warrior,34,17
Alliance,Night Elf,Warrior,35,14
Alliance,Night Elf,Warrior,36,10
Alliance,Night Elf,Warrior,37,9
Alliance,Night Elf,Warrior,38,16
Alliance,Night Elf,Warrior,39,11
Alliance,Night Elf,Warrior,40,32
Alliance,Night Elf,Warrior,41,21
Alliance,Night Elf,Warrior,42,24
Alliance,Night Elf,Warrior,43,17
Alliance,Night Elf,Warrior,44,17
Alliance,Night Elf,Warrior,45,19
Alliance,Night Elf,Warrior,46,15
Alliance,Night Elf,Warrior,47,25
Alliance,Night Elf,Warrior,48,14
Alliance,Night Elf,Warrior,49,12
Alliance,Night Elf,Warrior,50,19
Alliance,Night Elf,Warrior,51,19
Alliance,Night Elf,Warrior,52,9
Alliance,Night Elf,Warrior,53,14
Alliance,Night Elf,Warrior,54,18
Alliance,Night Elf,Warrior,55,13
Alliance,Night Elf,Warrior,56,4
Alliance,Night Elf,Warrior,57,8
Alliance,Night Elf,Warrior,58,9
Alliance,Night Elf,Warrior,59,16
Alliance,Night Elf,Warrior,60,37
Alliance,Night Elf,Warrior,61,18
Alliance,Night Elf,Warrior,62,26
Alliance,Night Elf,Warrior,63,10
Alliance,Night Elf,Warrior,64,21
Alliance,Night Elf,Warrior,65,25
Alliance,Night Elf,Warrior,66,21
Alliance,Night Elf,Warrior,67,23
Alliance,Night Elf,Warrior,68,17
Alliance,Night Elf,Warrior,69,16
Alliance,Night Elf,Warrior,70,42
Alliance,Night Elf,Warrior,71,23
Alliance,Night Elf,Warrior,72,30
Alliance,Night Elf,Warrior,73,23
Alliance,Night Elf,Warrior,74,25
Alliance,Night Elf,Warrior,75,17
Alliance,Night Elf,Warrior,76,25
Alliance,Night Elf,Warrior,77,17
Alliance,Night Elf,Warrior,78,20
Alliance,Night Elf,Warrior,79,18
Alliance,Night Elf,Warrior,80,67
Alliance,Night Elf,Warrior,81,35
Alliance,Night Elf,Warrior,82,55
Alliance,Night Elf,Warrior,83,37
Alliance,Night Elf,Warrior,84,45
Alliance,Night Elf,Warrior,85,528
Alliance,Night Elf,Warrior,86,241
Alliance,Night Elf,Warrior,87,223
Alliance,Night Elf,Warrior,88,197
Alliance,Night Elf,Warrior,89,161
Alliance,Night Elf,Warrior,90,3424
Alliance,Pandaren,Hunter,11,12
Alliance,Pandaren,Hunter,12,171
Alliance,Pandaren,Hunter,13,120
Alliance,Pandaren,Hunter,14,80
Alliance,Pandaren,Hunter,15,76
Alliance,Pandaren,Hunter,16,64
Alliance,Pandaren,Hunter,17,69
Alliance,Pandaren,Hunter,18,67
Alliance,Pandaren,Hunter,19,51
Alliance,Pandaren,Hunter,20,136
Alliance,Pandaren,Hunter,21,33
Alliance,Pandaren,Hunter,22,52
Alliance,Pandaren,Hunter,23,46
Alliance,Pandaren,Hunter,24,41
Alliance,Pandaren,Hunter,25,36
Alliance,Pandaren,Hunter,26,35
Alliance,Pandaren,Hunter,27,38
Alliance,Pandaren,Hunter,28,33
Alliance,Pandaren,Hunter,29,31
Alliance,Pandaren,Hunter,30,29
Alliance,Pandaren,Hunter,31,34
Alliance,Pandaren,Hunter,32,47
Alliance,Pandaren,Hunter,33,31
Alliance,Pandaren,Hunter,34,31
Alliance,Pandaren,Hunter,35,15
Alliance,Pandaren,Hunter,36,19
Alliance,Pandaren,Hunter,37,27
Alliance,Pandaren,Hunter,38,22
Alliance,Pandaren,Hunter,39,18
Alliance,Pandaren,Hunter,40,40
Alliance,Pandaren,Hunter,41,28
Alliance,Pandaren,Hunter,42,25
Alliance,Pandaren,Hunter,43,25
Alliance,Pandaren,Hunter,44,27
Alliance,Pandaren,Hunter,45,24
Alliance,Pandaren,Hunter,46,29
Alliance,Pandaren,Hunter,47,23
Alliance,Pandaren,Hunter,48,15
Alliance,Pandaren,Hunter,49,17
Alliance,Pandaren,Hunter,50,25
Alliance,Pandaren,Hunter,51,19
Alliance,Pandaren,Hunter,52,18
Alliance,Pandaren,Hunter,53,12
Alliance,Pandaren,Hunter,54,15
Alliance,Pandaren,Hunter,55,11
Alliance,Pandaren,Hunter,56,18
Alliance,Pandaren,Hunter,57,15
Alliance,Pandaren,Hunter,58,20
Alliance,Pandaren,Hunter,59,12
Alliance,Pandaren,Hunter,60,24
Alliance,Pandaren,Hunter,61,20
Alliance,Pandaren,Hunter,62,22
Alliance,Pandaren,Hunter,63,21
Alliance,Pandaren,Hunter,64,19
Alliance,Pandaren,Hunter,65,25
Alliance,Pandaren,Hunter,66,19
Alliance,Pandaren,Hunter,67,20
Alliance,Pandaren,Hunter,68,22
Alliance,Pandaren,Hunter,69,21
Alliance,Pandaren,Hunter,70,21
Alliance,Pandaren,Hunter,71,11
Alliance,Pandaren,Hunter,72,19
Alliance,Pandaren,Hunter,73,15
Alliance,Pandaren,Hunter,74,8
Alliance,Pandaren,Hunter,75,14
Alliance,Pandaren,Hunter,76,14
Alliance,Pandaren,Hunter,77,11
Alliance,Pandaren,Hunter,78,18
Alliance,Pandaren,Hunter,79,15
Alliance,Pandaren,Hunter,80,31
Alliance,Pandaren,Hunter,81,21
Alliance,Pandaren,Hunter,82,19
Alliance,Pandaren,Hunter,83,25
Alliance,Pandaren,Hunter,84,21
Alliance,Pandaren,Hunter,85,73
Alliance,Pandaren,Hunter,86,60
Alliance,Pandaren,Hunter,87,51
Alliance,Pandaren,Hunter,88,50
Alliance,Pandaren,Hunter,89,43
Alliance,Pandaren,Hunter,90,984
Alliance,Pandaren,Mage,11,20
Alliance,Pandaren,Mage,12,79
Alliance,Pandaren,Mage,13,43
Alliance,Pandaren,Mage,14,41
Alliance,Pandaren,Mage,15,39
Alliance,Pandaren,Mage,16,20
Alliance,Pandaren,Mage,17,22
Alliance,Pandaren,Mage,18,23
Alliance,Pandaren,Mage,19,27
Alliance,Pandaren,Mage,20,64
Alliance,Pandaren,Mage,21,24
Alliance,Pandaren,Mage,22,17
Alliance,Pandaren,Mage,23,28
Alliance,Pandaren,Mage,24,24
Alliance,Pandaren,Mage,25,20
Alliance,Pandaren,Mage,26,23
Alliance,Pandaren,Mage,27,14
Alliance,Pandaren,Mage,28,13
Alliance,Pandaren,Mage,29,12
Alliance,Pandaren,Mage,30,17
Alliance,Pandaren,Mage,31,13
Alliance,Pandaren,Mage,32,11
Alliance,Pandaren,Mage,33,17
Alliance,Pandaren,Mage,34,13
Alliance,Pandaren,Mage,35,15
Alliance,Pandaren,Mage,36,12
Alliance,Pandaren,Mage,37,9
Alliance,Pandaren,Mage,38,9
Alliance,Pandaren,Mage,39,8
Alliance,Pandaren,Mage,40,20
Alliance,Pandaren,Mage,41,19
Alliance,Pandaren,Mage,42,8
Alliance,Pandaren,Mage,43,9
Alliance,Pandaren,Mage,44,10
Alliance,Pandaren,Mage,45,14
Alliance,Pandaren,Mage,46,18
Alliance,Pandaren,Mage,47,7
Alliance,Pandaren,Mage,48,12
Alliance,Pandaren,Mage,49,14
Alliance,Pandaren,Mage,50,11
Alliance,Pandaren,Mage,51,12
Alliance,Pandaren,Mage,52,6
Alliance,Pandaren,Mage,53,7
Alliance,Pandaren,Mage,54,10
Alliance,Pandaren,Mage,55,8
Alliance,Pandaren,Mage,56,6
Alliance,Pandaren,Mage,57,8
Alliance,Pandaren,Mage,58,5
Alliance,Pandaren,Mage,59,4
Alliance,Pandaren,Mage,60,9
Alliance,Pandaren,Mage,61,12
Alliance,Pandaren,Mage,62,11
Alliance,Pandaren,Mage,63,11
Alliance,Pandaren,Mage,64,4
Alliance,Pandaren,Mage,65,8
Alliance,Pandaren,Mage,66,22
Alliance,Pandaren,Mage,67,11
Alliance,Pandaren,Mage,68,5
Alliance,Pandaren,Mage,69,7
Alliance,Pandaren,Mage,70,12
Alliance,Pandaren,Mage,71,6
Alliance,Pandaren,Mage,72,9
Alliance,Pandaren,Mage,73,4
Alliance,Pandaren,Mage,74,4
Alliance,Pandaren,Mage,75,12
Alliance,Pandaren,Mage,76,13
Alliance,Pandaren,Mage,77,11
Alliance,Pandaren,Mage,78,6
Alliance,Pandaren,Mage,79,4
Alliance,Pandaren,Mage,80,26
Alliance,Pandaren,Mage,81,13
Alliance,Pandaren,Mage,82,8
Alliance,Pandaren,Mage,83,10
Alliance,Pandaren,Mage,84,13
Alliance,Pandaren,Mage,85,57
Alliance,Pandaren,Mage,86,42
Alliance,Pandaren,Mage,87,36
Alliance,Pandaren,Mage,88,41
Alliance,Pandaren,Mage,89,26
Alliance,Pandaren,Mage,90,642
Alliance,Pandaren,Monk,11,112
Alliance,Pandaren,Monk,12,583
Alliance,Pandaren,Monk,13,287
Alliance,Pandaren,Monk,14,264
Alliance,Pandaren,Monk,15,251
Alliance,Pandaren,Monk,16,184
Alliance,Pandaren,Monk,17,192
Alliance,Pandaren,Monk,18,197
Alliance,Pandaren,Monk,19,201
Alliance,Pandaren,Monk,20,246
Alliance,Pandaren,Monk,21,208
Alliance,Pandaren,Monk,22,174
Alliance,Pandaren,Monk,23,163
Alliance,Pandaren,Monk,24,166
Alliance,Pandaren,Monk,25,215
Alliance,Pandaren,Monk,26,221
Alliance,Pandaren,Monk,27,187
Alliance,Pandaren,Monk,28,195
Alliance,Pandaren,Monk,29,220
Alliance,Pandaren,Monk,30,208
Alliance,Pandaren,Monk,31,185
Alliance,Pandaren,Monk,32,201
Alliance,Pandaren,Monk,33,188
Alliance,Pandaren,Monk,34,203
Alliance,Pandaren,Monk,35,190
Alliance,Pandaren,Monk,36,163
Alliance,Pandaren,Monk,37,170
Alliance,Pandaren,Monk,38,143
Alliance,Pandaren,Monk,39,162
Alliance,Pandaren,Monk,40,228
Alliance,Pandaren,Monk,41,226
Alliance,Pandaren,Monk,42,202
Alliance,Pandaren,Monk,43,223
Alliance,Pandaren,Monk,44,234
Alliance,Pandaren,Monk,45,234
Alliance,Pandaren,Monk,46,227
Alliance,Pandaren,Monk,47,167
Alliance,Pandaren,Monk,48,151
Alliance,Pandaren,Monk,49,165
Alliance,Pandaren,Monk,50,181
Alliance,Pandaren,Monk,51,165
Alliance,Pandaren,Monk,52,156
Alliance,Pandaren,Monk,53,173
Alliance,Pandaren,Monk,54,142
Alliance,Pandaren,Monk,55,152
Alliance,Pandaren,Monk,56,164
Alliance,Pandaren,Monk,57,124
Alliance,Pandaren,Monk,58,143
Alliance,Pandaren,Monk,59,78
Alliance,Pandaren,Monk,60,183
Alliance,Pandaren,Monk,61,141
Alliance,Pandaren,Monk,62,172
Alliance,Pandaren,Monk,63,145
Alliance,Pandaren,Monk,64,152
Alliance,Pandaren,Monk,65,209
Alliance,Pandaren,Monk,66,187
Alliance,Pandaren,Monk,67,205
Alliance,Pandaren,Monk,68,184
Alliance,Pandaren,Monk,69,125
Alliance,Pandaren,Monk,70,184
Alliance,Pandaren,Monk,71,171
Alliance,Pandaren,Monk,72,137
Alliance,Pandaren,Monk,73,142
Alliance,Pandaren,Monk,74,125
Alliance,Pandaren,Monk,75,139
Alliance,Pandaren,Monk,76,136
Alliance,Pandaren,Monk,77,110
Alliance,Pandaren,Monk,78,107
Alliance,Pandaren,Monk,79,132
Alliance,Pandaren,Monk,80,253
Alliance,Pandaren,Monk,81,200
Alliance,Pandaren,Monk,82,220
Alliance,Pandaren,Monk,83,224
Alliance,Pandaren,Monk,84,205
Alliance,Pandaren,Monk,85,481
Alliance,Pandaren,Monk,86,423
Alliance,Pandaren,Monk,87,407
Alliance,Pandaren,Monk,88,338
Alliance,Pandaren,Monk,89,322
Alliance,Pandaren,Monk,90,6462
Alliance,Pandaren,Priest,11,18
Alliance,Pandaren,Priest,12,102
Alliance,Pandaren,Priest,13,45
Alliance,Pandaren,Priest,14,32
Alliance,Pandaren,Priest,15,39
Alliance,Pandaren,Priest,16,28
Alliance,Pandaren,Priest,17,33
Alliance,Pandaren,Priest,18,21
Alliance,Pandaren,Priest,19,26
Alliance,Pandaren,Priest,20,47
Alliance,Pandaren,Priest,21,26
Alliance,Pandaren,Priest,22,19
Alliance,Pandaren,Priest,23,15
Alliance,Pandaren,Priest,24,19
Alliance,Pandaren,Priest,25,15
Alliance,Pandaren,Priest,26,28
Alliance,Pandaren,Priest,27,16
Alliance,Pandaren,Priest,28,16
Alliance,Pandaren,Priest,29,16
Alliance,Pandaren,Priest,30,22
Alliance,Pandaren,Priest,31,16
Alliance,Pandaren,Priest,32,18
Alliance,Pandaren,Priest,33,17
Alliance,Pandaren,Priest,34,11
Alliance,Pandaren,Priest,35,14
Alliance,Pandaren,Priest,36,12
Alliance,Pandaren,Priest,37,14
Alliance,Pandaren,Priest,38,12
Alliance,Pandaren,Priest,39,10
Alliance,Pandaren,Priest,40,19
Alliance,Pandaren,Priest,41,23
Alliance,Pandaren,Priest,42,14
Alliance,Pandaren,Priest,43,22
Alliance,Pandaren,Priest,44,9
Alliance,Pandaren,Priest,45,12
Alliance,Pandaren,Priest,46,12
Alliance,Pandaren,Priest,47,13
Alliance,Pandaren,Priest,48,14
Alliance,Pandaren,Priest,49,15
Alliance,Pandaren,Priest,50,16
Alliance,Pandaren,Priest,51,11
Alliance,Pandaren,Priest,52,14
Alliance,Pandaren,Priest,53,11
Alliance,Pandaren,Priest,54,9
Alliance,Pandaren,Priest,55,10
Alliance,Pandaren,Priest,56,9
Alliance,Pandaren,Priest,57,12
Alliance,Pandaren,Priest,58,18
Alliance,Pandaren,Priest,59,10
Alliance,Pandaren,Priest,60,8
Alliance,Pandaren,Priest,61,5
Alliance,Pandaren,Priest,62,12
Alliance,Pandaren,Priest,63,8
Alliance,Pandaren,Priest,64,19
Alliance,Pandaren,Priest,65,12
Alliance,Pandaren,Priest,66,10
Alliance,Pandaren,Priest,67,4
Alliance,Pandaren,Priest,68,16
Alliance,Pandaren,Priest,69,8
Alliance,Pandaren,Priest,70,14
Alliance,Pandaren,Priest,71,15
Alliance,Pandaren,Priest,72,7
Alliance,Pandaren,Priest,73,3
Alliance,Pandaren,Priest,74,6
Alliance,Pandaren,Priest,75,11
Alliance,Pandaren,Priest,76,9
Alliance,Pandaren,Priest,77,6
Alliance,Pandaren,Priest,78,11
Alliance,Pandaren,Priest,79,8
Alliance,Pandaren,Priest,80,26
Alliance,Pandaren,Priest,81,17
Alliance,Pandaren,Priest,82,15
Alliance,Pandaren,Priest,83,19
Alliance,Pandaren,Priest,84,10
Alliance,Pandaren,Priest,85,58
Alliance,Pandaren,Priest,86,48
Alliance,Pandaren,Priest,87,38
Alliance,Pandaren,Priest,88,31
Alliance,Pandaren,Priest,89,30
Alliance,Pandaren,Priest,90,841
Alliance,Pandaren,Rogue,11,11
Alliance,Pandaren,Rogue,12,108
Alliance,Pandaren,Rogue,13,58
Alliance,Pandaren,Rogue,14,34
Alliance,Pandaren,Rogue,15,27
Alliance,Pandaren,Rogue,16,29
Alliance,Pandaren,Rogue,17,29
Alliance,Pandaren,Rogue,18,21
Alliance,Pandaren,Rogue,19,21
Alliance,Pandaren,Rogue,20,46
Alliance,Pandaren,Rogue,21,25
Alliance,Pandaren,Rogue,22,22
Alliance,Pandaren,Rogue,23,19
Alliance,Pandaren,Rogue,24,13
Alliance,Pandaren,Rogue,25,24
Alliance,Pandaren,Rogue,26,12
Alliance,Pandaren,Rogue,27,23
Alliance,Pandaren,Rogue,28,14
Alliance,Pandaren,Rogue,29,17
Alliance,Pandaren,Rogue,30,13
Alliance,Pandaren,Rogue,31,10
Alliance,Pandaren,Rogue,32,11
Alliance,Pandaren,Rogue,33,14
Alliance,Pandaren,Rogue,34,13
Alliance,Pandaren,Rogue,35,9
Alliance,Pandaren,Rogue,36,11
